"pacto2","Número Distrito...7","Comuna","n_candidatos","votos","totalvotos","votos_w","pactoid","p_candidatos","votos_w2","total_w","indice_electoral"
"Vamos por Chile",7,"EL TABO",8,1019,1152293,0.901125842125223,"Vamos por Chile7",0.0441988950276243,0.0398287665027723,655.228433282007,6.07860777702701e-05
"Vamos por Chile",7,"ISLA DE PASCUA",8,311,1152293,0.0839378526121394,"Vamos por Chile7",0.0441988950276243,0.00370996033644815,655.228433282007,5.66208691198754e-06
"Vamos por Chile",7,"JUAN FERNANDEZ",8,33,1152293,0.000945072130091912,"Vamos por Chile7",0.0441988950276243,4.17711438714657e-05,655.228433282007,6.3750505548479e-08
"Vamos por Chile",7,"SAN ANTONIO",8,2566,1152293,5.71413347126122,"Vamos por Chile7",0.0441988950276243,0.252558385470109,655.228433282007,0.000385450894133297
"Vamos por Chile",7,"SANTO DOMINGO",8,2412,1152293,5.04884087640904,"Vamos por Chile7",0.0441988950276243,0.223153187907582,655.228433282007,0.00034057311400517
"Vamos por Chile",7,"VALPARAISO",8,17714,1152293,272.314242992017,"Vamos por Chile7",0.0441988950276243,12.0359886405311,655.228433282007,0.0183691488787253
"Vamos por Chile",7,"VIÑA DEL MAR",8,33086,1152293,950.004379094553,"Vamos por Chile7",0.0441988950276243,41.9891438273836,655.228433282007,0.0640832138755976
"Vamos por Chile",8,"CERRILLOS",8,4214,1152293,15.4108338764533,"Vamos por Chile8",0.0441988950276243,0.681141828793516,655.228433282007,0.00103954864318343
"Vamos por Chile",8,"COLINA",8,15295,1152293,203.018698369252,"Vamos por Chile8",0.0441988950276243,8.97320213786747,655.228433282007,0.0136947691554244
"Vamos por Chile",8,"ESTACION CENTRAL",8,6598,1152293,37.7799778354984,"Vamos por Chile8",0.0441988950276243,1.66983327449717,655.228433282007,0.00254847498929962
"Vamos por Chile",8,"LAMPA",8,4271,1152293,15.8305578529072,"Vamos por Chile8",0.0441988950276243,0.699693164769379,655.228433282007,0.00106786141935974
"Vamos por Chile",8,"MAIPU",8,25313,1152293,556.063404880529,"Vamos por Chile8",0.0441988950276243,24.5773880610179,655.228433282007,0.0375096482579533
"Vamos por Chile",8,"PUDAHUEL",8,6958,1152293,42.0151506604657,"Vamos por Chile8",0.0441988950276243,1.85702323361174,655.228433282007,0.00283416155234596
"Vamos por Chile",8,"QUILICURA",8,6627,1152293,38.1128141887523,"Vamos por Chile8",0.0441988950276243,1.68454427353601,655.228433282007,0.00257092669971328
"Vamos por Chile",8,"TILTIL",8,997,1152293,0.862635631736025,"Vamos por Chile8",0.0441988950276243,0.038127541734189,655.228433282007,5.81896935442957e-05
"Vamos por Chile",9,"CERRO NAVIA",7,3313,1152293,9.52532819343691,"Vamos por Chile9",0.0386740331491713,0.368382858309715,655.228433282007,0.000562220501428034
"Vamos por Chile",9,"CONCHALI",7,4460,1152293,17.2626233084814,"Vamos por Chile9",0.0386740331491713,0.667615266073868,655.228433282007,0.00101890460206346
"Vamos por Chile",9,"HUECHURABA",7,5968,1152293,30.9096939754038,"Vamos por Chile9",0.0386740331491713,1.19540252943551,655.228433282007,0.001824405762503
"Vamos por Chile",9,"INDEPENDENCIA",7,4611,1152293,18.451314899943,"Vamos por Chile9",0.0386740331491713,0.713586764086193,655.228433282007,0.00108906562633717
"Vamos por Chile",9,"LO PRADO",7,3032,1152293,7.97802642209924,"Vamos por Chile9",0.0386740331491713,0.30854245831323,655.228433282007,0.000470892962882817
"Vamos por Chile",9,"QUINTA NORMAL",7,4854,1152293,20.4473306702375,"Vamos por Chile9",0.0386740331491713,0.790780744152832,655.228433282007,0.00120687794360793
"Vamos por Chile",9,"RECOLETA",7,7390,1152293,47.3942825305717,"Vamos por Chile9",0.0386740331491713,1.83292805366852,655.228433282007,0.0027973878430267
"Vamos por Chile",9,"RENCA",7,3206,1152293,8.91998476082038,"Vamos por Chile9",0.0386740331491713,0.34497178633007,655.228433282007,0.000526490867623255
"Vamos por Chile",10,"LA GRANJA",8,3241,1152293,9.11580735108171,"Vamos por Chile10",0.0441988950276243,0.402908612202507,655.228433282007,0.000614913199331655
"Vamos por Chile",10,"MACUL",8,6975,1152293,42.2207068861826,"Vamos por Chile10",0.0441988950276243,1.86610859165448,655.228433282007,0.00284802749219419
"Vamos por Chile",10,"ÑUÑOA",8,25754,1152293,575.607519962371,"Vamos por Chile10",0.0441988950276243,25.441216351928,655.228433282007,0.0388280102932869
"Vamos por Chile",10,"PROVIDENCIA",8,31521,1152293,862.257638465217,"Vamos por Chile10",0.0441988950276243,38.1108348492913,655.228433282007,0.0581641957422331
"Vamos por Chile",10,"SAN JOAQUIN",8,3163,1152293,8.68231343937696,"Vamos por Chile10",0.0441988950276243,0.383748660303954,655.228433282007,0.0005856715624836
"Vamos por Chile",10,"SANTIAGO",8,21252,1152293,391.955434945799,"Vamos por Chile10",0.0441988950276243,17.3239971246762,655.228433282007,0.026439629669154
"Vamos por Chile",11,"LA REINA",7,14776,1152293,189.474531217321,"Vamos por Chile11",0.0386740331491713,7.32774430122234,655.228433282007,0.0111834956009434
"Vamos por Chile",11,"LAS CONDES",7,77003,1152293,5145.79365578026,"Vamos por Chile11",0.0386740331491713,199.008594422441,655.228433282007,0.303723990464847
"Vamos por Chile",11,"LO BARNECHEA",7,30904,1152293,828.831916882251,"Vamos por Chile11",0.0386740331491713,32.0542730285954,655.228433282007,0.0489207601508333
"Vamos por Chile",11,"PEÑALOLEN",7,9745,1152293,82.4139563461724,"Vamos por Chile11",0.0386740331491713,3.18728007968622,655.228433282007,0.00486437998992397
"Vamos por Chile",11,"VITACURA",7,35707,1152293,1106.48059911845,"Vamos por Chile11",0.0386740331491713,42.792067369222,655.228433282007,0.0653086239784782
"Vamos por Chile",12,"LA FLORIDA",7,30596,1152293,812.393389528531,"Vamos por Chile12",0.0386740331491713,31.418528876794,655.228433282007,0.0479504967747205
"Vamos por Chile",12,"LA PINTANA",7,4022,1152293,14.0385162454341,"Vamos por Chile12",0.0386740331491713,0.542926042641098,655.228433282007,0.000828605742766089
"Vamos por Chile",12,"PIRQUE",7,3361,1152293,9.80334081696235,"Vamos por Chile12",0.0386740331491713,0.379134727727826,655.228433282007,0.000578629846431967
"Vamos por Chile",12,"PUENTE ALTO",7,24772,1152293,532.54856533885,"Vamos por Chile12",0.0386740331491713,20.5958008694583,655.228433282007,0.0314330084338602
"Vamos por Chile",12,"SAN JOSE DE MAIPO",7,1358,1152293,1.60042975180792,"Vamos por Chile12",0.0386740331491713,0.0618950732743393,655.228433282007,9.44633506887209e-05
"Vamos por Chile",13,"EL BOSQUE",6,6189,1152293,33.2413032102078,"Vamos por Chile13",0.0331491712707182,1.10192165337705,655.228433282007,0.00168173662406191
"Vamos por Chile",13,"LA CISTERNA",6,5500,1152293,26.2520036136642,"Vamos por Chile13",0.0331491712707182,0.87023216398887,655.228433282007,0.00132813553225998
"Vamos por Chile",13,"LO ESPEJO",6,2590,1152293,5.82152282448995,"Vamos por Chile13",0.0331491712707182,0.192978657165413,655.228433282007,0.000294521188891014
"Vamos por Chile",13,"PEDRO AGUIRRE CERDA",6,3397,1152293,10.014474617133,"Vamos por Chile13",0.0331491712707182,0.331971534269601,655.228433282007,0.000506650074092133
"Vamos por Chile",13,"SAN MIGUEL",6,7828,1152293,53.1788217059376,"Vamos por Chile13",0.0331491712707182,1.76283386870512,655.228433282007,0.00269041112864283
"Vamos por Chile",13,"SAN RAMON",6,3568,1152293,11.0480789174281,"Vamos por Chile13",0.0331491712707182,0.366234660246236,655.228433282007,0.000558941953131955
"Vamos por Chile",14,"ALHUE",6,363,1152293,0.114353727741121,"Vamos por Chile14",0.0331491712707182,0.00379073130633552,655.228433282007,5.78535837852447e-06
"Vamos por Chile",14,"BUIN",6,6561,1152293,37.3574438098643,"Vamos por Chile14",0.0331491712707182,1.23836830308943,655.228433282007,0.0018899794944589
"Vamos por Chile",14,"CALERA DE TANGO",6,3017,1152293,7.8992834287807,"Vamos por Chile14",0.0331491712707182,0.261854699296598,655.228433282007,0.000399638791596666
"Vamos por Chile",14,"CURACAVI",6,2681,1152293,6.23778934698033,"Vamos por Chile14",0.0331491712707182,0.206777547413712,655.228433282007,0.000315580852280744
"Vamos por Chile",14,"EL MONTE",6,1811,1152293,2.84625611715076,"Vamos por Chile14",0.0331491712707182,0.09435103150776,655.228433282007,0.000143997156892536
"Vamos por Chile",14,"ISLA DE MAIPO",6,2398,1152293,4.99040087894312,"Vamos por Chile14",0.0331491712707182,0.165427653445628,655.228433282007,0.000252473252140493
"Vamos por Chile",14,"MARIA PINTO",6,1112,1152293,1.0731159522795,"Vamos por Chile14",0.0331491712707182,0.035572904495453,655.228433282007,5.42908437554672e-05
"Vamos por Chile",14,"MELIPILLA",6,6024,1152293,31.4924901912968,"Vamos por Chile14",0.0331491712707182,1.04394995109271,655.228433282007,0.0015932610644865
"Vamos por Chile",14,"PADRE HURTADO",6,2906,1152293,7.32872281615874,"Vamos por Chile14",0.0331491712707182,0.242941087828466,655.228433282007,0.000370773115891181
"Vamos por Chile",14,"PAINE",6,4027,1152293,14.0734422581757,"Vamos por Chile14",0.0331491712707182,0.466522947784828,655.228433282007,0.000712000462873746
"Vamos por Chile",14,"PEÑAFLOR",6,5178,1152293,23.2681132316173,"Vamos por Chile14",0.0331491712707182,0.771318670661347,655.228433282007,0.00117717521322732
"Vamos por Chile",14,"SAN BERNARDO",6,10079,1152293,88.1600782092749,"Vamos por Chile14",0.0331491712707182,2.92243353179917,655.228433282007,0.00446017508300249
"Vamos por Chile",14,"SAN PEDRO",6,821,1152293,0.584956256785384,"Vamos por Chile14",0.0331491712707182,0.0193908151420569,655.228433282007,2.95939769355388e-05
"Vamos por Chile",14,"TALAGANTE",6,4809,1152293,20.0699657118459,"Vamos por Chile14",0.0331491712707182,0.665302730779421,655.228433282007,0.00101537524470199
"Vamos por Chile",15,"CODEGUA",5,508,1152293,0.223956927621707,"Vamos por Chile15",0.0276243093922652,0.00618665545916319,655.228433282007,9.44198258945287e-06
"Vamos por Chile",15,"COINCO",5,520,1152293,0.234662538087101,"Vamos por Chile15",0.0276243093922652,0.0064823905548923,655.228433282007,9.893329143887e-06
"Vamos por Chile",15,"COLTAUCO",5,860,1152293,0.641850640418713,"Vamos por Chile15",0.0276243093922652,0.0177306806745501,655.228433282007,2.70603041228507e-05
"Vamos por Chile",15,"DOÑIHUE",5,852,1152293,0.629964774584242,"Vamos por Chile15",0.0276243093922652,0.0174023418393437,655.228433282007,2.65591982206514e-05
"Vamos por Chile",15,"GRANEROS",5,920,1152293,0.734535400284476,"Vamos por Chile15",0.0276243093922652,0.0202910331570297,655.228433282007,3.09678764326404e-05
"Vamos por Chile",15,"MACHALI",5,2728,1152293,6.45841292101922,"Vamos por Chile15",0.0276243093922652,0.178409196713238,655.228433282007,0.000272285492587059
"Vamos por Chile",15,"MALLOA",5,605,1152293,0.317649243725337,"Vamos por Chile15",0.0276243093922652,0.00877484098688777,655.228433282007,1.33920332836215e-05
"Vamos por Chile",15,"MOSTAZAL",5,870,1152293,0.656864182981238,"Vamos por Chile15",0.0276243093922652,0.0181454194193712,655.228433282007,2.76932722966275e-05
"Vamos por Chile",15,"OLIVAR",5,854,1152293,0.632925827024897,"Vamos por Chile15",0.0276243093922652,0.0174841388680911,655.228433282007,2.66840356431327e-05
"Vamos por Chile",15,"QUINTA DE TILCOCO",5,668,1152293,0.38724872927285,"Vamos por Chile15",0.0276243093922652,0.0106974787091947,655.228433282007,1.6326334703779e-05
"Vamos por Chile",15,"RANCAGUA",5,8571,1152293,63.7529178776579,"Vamos por Chile15",0.0276243093922652,1.7611303281121,655.228433282007,0.00268781121003965
"Vamos por Chile",15,"RENGO",5,2038,1152293,3.60450336850089,"Vamos por Chile15",0.0276243093922652,0.0995719162569308,655.228433282007,0.000151965194425675
"Vamos por Chile",15,"REQUINOA",5,2201,1152293,4.204139919274,"Vamos por Chile15",0.0276243093922652,0.116136461858398,655.228433282007,0.000177245760347542
"Vamos por Chile",16,"CHEPICA",5,1009,1152293,0.883526151768691,"Vamos por Chile16",0.0276243093922652,0.0244067997726158,655.228433282007,3.72492989206273e-05
"Vamos por Chile",16,"CHIMBARONGO",5,1788,1152293,2.77441935341098,"Vamos por Chile16",0.0276243093922652,0.0766414186025133,655.228433282007,0.000116969006089403
"Vamos por Chile",16,"LA ESTRELLA",5,317,1152293,0.0872078542523473,"Vamos por Chile16",0.0276243093922652,0.00240905674730241,655.228433282007,3.67666698350614e-06
"Vamos por Chile",16,"LAS CABRAS",5,957,1152293,0.794805661407298,"Vamos por Chile16",0.0276243093922652,0.0219559574974392,655.228433282007,3.35088594789193e-05
"Vamos por Chile",16,"LITUECHE",5,812,1152293,0.572201688285879,"Vamos por Chile16",0.0276243093922652,0.0158066764719856,655.228433282007,2.41239172006177e-05
"Vamos por Chile",16,"LOLOL",5,575,1152293,0.286927890736124,"Vamos por Chile16",0.0276243093922652,0.00792618482696474,655.228433282007,1.20968267315001e-05
"Vamos por Chile",16,"MARCHIGUE",5,445,1152293,0.171852992251103,"Vamos por Chile16",0.0276243093922652,0.00474732022793102,655.228433282007,7.24529032440171e-06
"Vamos por Chile",16,"NANCAGUA",5,995,1152293,0.859178177772494,"Vamos por Chile16",0.0276243093922652,0.02373420380587,655.228433282007,3.62227928464376e-05
"Vamos por Chile",16,"NAVIDAD",5,425,1152293,0.156752666205557,"Vamos por Chile16",0.0276243093922652,0.00433018414932478,655.228433282007,6.60866337505395e-06
"Vamos por Chile",16,"PALMILLA",5,1207,1152293,1.26430430454754,"Vamos por Chile16",0.0276243093922652,0.034925533274794,655.228433282007,5.33028353178352e-05
"Vamos por Chile",16,"PAREDONES",5,829,1152293,0.596411676544073,"Vamos por Chile16",0.0276243093922652,0.0164754606780131,655.228433282007,2.51446058216496e-05
"Vamos por Chile",16,"PERALILLO",5,882,1152293,0.675109542451443,"Vamos por Chile16",0.0276243093922652,0.0186494348743492,655.228433282007,2.8462493272667e-05
"Vamos por Chile",16,"PEUMO",5,532,1152293,0.245618084983594,"Vamos por Chile16",0.0276243093922652,0.00678502997192247,655.228433282007,1.03552129719655e-05
"Vamos por Chile",16,"PICHIDEGUA",5,556,1152293,0.268278988069875,"Vamos por Chile16",0.0276243093922652,0.00741102176988604,655.228433282007,1.13105924490557e-05
"Vamos por Chile",16,"PICHILEMU",5,1054,1152293,0.964091598230658,"Vamos por Chile16",0.0276243093922652,0.0266323645920071,655.228433282007,4.06459232219318e-05
"Vamos por Chile",16,"PLACILLA",5,619,1152293,0.332520461375709,"Vamos por Chile16",0.0276243093922652,0.00918564810430136,655.228433282007,1.40190010654619e-05
"Vamos por Chile",16,"PUMANQUE",5,758,1152293,0.498626651381203,"Vamos por Chile16",0.0276243093922652,0.0137742168889835,655.228433282007,2.10220072715543e-05
"Vamos por Chile",16,"SAN FERNANDO",5,3096,1152293,8.31838429982652,"Vamos por Chile16",0.0276243093922652,0.229789621542169,655.228433282007,0.000350701541432145
"Vamos por Chile",16,"SAN VICENTE",5,1879,1152293,3.06401323274549,"Vamos por Chile16",0.0276243093922652,0.0846412495233561,655.228433282007,0.000129178230406444
"Vamos por Chile",16,"SANTA CRUZ",5,2602,1152293,5.87559240575097,"Vamos por Chile16",0.0276243093922652,0.162309182479309,655.228433282007,0.000247713887607578
"Vamos por Chile",17,"CONSTITUCION",8,3452,1152293,10.3413836584966,"Vamos por Chile17",0.0441988950276243,0.45707773076228,655.228433282007,0.000697585311542114
"Vamos por Chile",17,"CUREPTO",8,1040,1152293,0.938650152348405,"Vamos por Chile17",0.0441988950276243,0.0414872995513107,655.228433282007,6.33173065208768e-05
"Vamos por Chile",17,"CURICO",8,10293,1152293,91.9434978777099,"Vamos por Chile17",0.0441988950276243,4.0638010111695,655.228433282007,0.00620211334666007
"Vamos por Chile",17,"EMPEDRADO",8,827,1152293,0.593537407586438,"Vamos por Chile17",0.0441988950276243,0.0262336975728813,655.228433282007,4.00374834795828e-05
"Vamos por Chile",17,"HUALAÑE",8,1141,1152293,1.12981767658052,"Vamos por Chile17",0.0441988950276243,0.0499366928875369,655.228433282007,7.62126463856376e-05
"Vamos por Chile",17,"LICANTEN",8,893,1152293,0.692054017511171,"Vamos por Chile17",0.0441988950276243,0.0305880228734219,655.228433282007,4.66829907246364e-05
"Vamos por Chile",17,"MAULE",8,2648,1152293,6.08517451724518,"Vamos por Chile17",0.0441988950276243,0.268957989712494,655.228433282007,0.00041047972897833
"Vamos por Chile",17,"MOLINA",8,3339,1152293,9.67542196299032,"Vamos por Chile17",0.0441988950276243,0.42764295969018,655.228433282007,0.000652662396758543
"Vamos por Chile",17,"PELARCO",8,1374,1152293,1.63836454790578,"Vamos por Chile17",0.0441988950276243,0.0724139026698689,655.228433282007,0.000110517033436952
"Vamos por Chile",17,"PENCAHUE",8,1975,1152293,3.3850982345636,"Vamos por Chile17",0.0441988950276243,0.149617601527673,655.228433282007,0.000228344183383871
"Vamos por Chile",17,"RAUCO",8,1109,1152293,1.06733356880585,"Vamos por Chile17",0.0441988950276243,0.0471749643671094,655.228433282007,7.19977369278869e-05
"Vamos por Chile",17,"RIO CLARO",8,1837,1152293,2.92856851512593,"Vamos por Chile17",0.0441988950276243,0.129439492381256,655.228433282007,0.000197548649915726
"Vamos por Chile",17,"ROMERAL",8,1550,1152293,2.08497317956457,"Vamos por Chile17",0.0441988950276243,0.0921535106989866,655.228433282007,0.000140643332947861
"Vamos por Chile",17,"SAGRADA FAMILIA",8,1765,1152293,2.70350075892156,"Vamos por Chile17",0.0441988950276243,0.119491746250677,655.228433282007,0.000182366546048908
"Vamos por Chile",17,"SAN CLEMENTE",8,2870,1152293,7.14826871290548,"Vamos por Chile17",0.0441988950276243,0.315945578470961,655.228433282007,0.000482191496007591
"Vamos por Chile",17,"SAN RAFAEL",8,1127,1152293,1.10226218505189,"Vamos por Chile17",0.0441988950276243,0.0487187706100284,655.228433282007,7.43538713147695e-05
"Vamos por Chile",17,"TALCA",8,17721,1152293,272.529505082475,"Vamos por Chile17",0.0441988950276243,12.0455029870707,655.228433282007,0.0183836695345093
"Vamos por Chile",17,"TENO",8,1654,1152293,2.37414963034575,"Vamos por Chile17",0.0441988950276243,0.104934790291525,655.228433282007,0.000160149933918331
"Vamos por Chile",17,"VICHUQUEN",8,871,1152293,0.658375083420623,"Vamos por Chile17",0.0441988950276243,0.0290994512009115,655.228433282007,4.44111545269088e-05
"Vamos por Chile",18,"CAUQUENES",6,3632,1152293,11.447977207186,"Vamos por Chile18",0.0331491712707182,0.379490957144288,655.228433282007,0.000579173518529159
"Vamos por Chile",18,"CHANCO",6,1015,1152293,0.894065137946686,"Vamos por Chile18",0.0331491712707182,0.029637518384973,655.228433282007,4.52323447511582e-05
"Vamos por Chile",18,"COLBUN",6,1573,1152293,2.14730888758328,"Vamos por Chile18",0.0331491712707182,0.0711815100856336,655.228433282007,0.000108636173996737
"Vamos por Chile",18,"LINARES",6,7778,1152293,52.5016501879296,"Vamos por Chile18",0.0331491712707182,1.74038619407502,655.228433282007,0.00265615181770655
"Vamos por Chile",18,"LONGAVI",6,2496,1152293,5.40662487752681,"Vamos por Chile18",0.0331491712707182,0.179225134061662,655.228433282007,0.000273530764170188
"Vamos por Chile",18,"PARRAL",6,5973,1152293,30.9615080539411,"Vamos por Chile18",0.0331491712707182,1.02634833327982,655.228433282007,0.00156639773420529
"Vamos por Chile",18,"PELLUHUE",6,829,1152293,0.596411676544073,"Vamos por Chile18",0.0331491712707182,0.0197705528136157,655.228433282007,3.01735269859795e-05
